name,word,source
211,daniel,longitudinal
211,bernstein,longitudinal
212,bar,longitudinal
212,examiner,longitudinal
212,aug,longitudinal
212,unsubstantiated,longitudinal
212,horror,longitudinal
212,stories,longitudinal
212,abound,longitudinal
212,poor,longitudinal
212,success,longitudinal
212,rates,longitudinal
212,graduates,longitudinal
212,symposium,longitudinal
212,minority,longitudinal
213,candidate,longitudinal
213,bar,longitudinal
213,examination,longitudinal
213,black,longitudinal
213,l.j,longitudinal
214,e.g,longitudinal
214,anne,longitudinal
214,roark,longitudinal
214,ucla,longitudinal
214,stiffens,longitudinal
214,requirements,longitudinal
214,law,longitudinal
214,school,longitudinal
214,los,longitudinal
214,angeles,longitudinal
214,times,longitudinal
214,sec,longitudinal
214,irresponsible,longitudinal
215,law,longitudinal
215,school,longitudinal
215,continue,longitudinal
215,graduating,longitudinal
215,significant,longitudinal
215,people,longitudinal
215,meaningful,longitudinal
215,chance,longitudinal
215,entering,longitudinal
215,profession,longitudinal
216,live,longitudinal
216,practice,longitudinal
217,defunis,longitudinal
217,odegaard,longitudinal
217,u.s,longitudinal
217,cf,longitudinal
217,regents,longitudinal
217,univ,longitudinal
217,california,longitudinal
217,bakke,longitudinal
217,u.s,longitudinal
218,reliable,longitudinal
218,studies,longitudinal
218,bar,longitudinal
218,passage,longitudinal
218,california,longitudinal
218,mexico,longitudinal
218,conducted,longitudinal
218,dr,longitudinal
218,stephen,longitudinal
218,klein,longitudinal
218,dr,longitudinal
218,roger,longitudinal
218,bolus,longitudinal
219,reliable,longitudinal
219,scientific,longitudinal
219,research,longitudinal
219,studies,longitudinal
219,national,longitudinal
219,data,longitudinal
219,e.g,longitudinal
219,klein,longitudinal
219,factors,longitudinal
220,difference,longitudinal
220,passing,longitudinal
220,rate,longitudinal
220,anglo,longitudinal
220,hispanic,longitudinal
220,applicants,longitudinal
220,mexico,longitudinal
220,bar,longitudinal
220,examination,longitudinal
220,report,longitudinal
220,prepared,longitudinal
220,mexico,longitudinal
220,board,longitudinal
221,bar,longitudinal
221,examiners,longitudinal
221,klein,longitudinal
221,bolus,longitudinal
221,minority,longitudinal
221,performance,longitudinal
221,california,longitudinal
221,bar,longitudinal
221,examination,longitudinal
221,report,longitudinal
221,prepared,longitudinal
221,california,longitudinal
222,committee,longitudinal
222,bar,longitudinal
222,examiners,longitudinal
223,carl,longitudinal
223,supra,longitudinal
223,note,longitudinal
223,note,longitudinal
223,academic,longitudinal
223,negro,longitudinal
223,students,longitudinal
223,a.b.a,longitudinal
223,approved,longitudinal
223,law,longitudinal
223,schools,longitudinal
224,predominantly,longitudinal
224,white,longitudinal
224,law,longitudinal
224,schools,longitudinal
224,average,longitudinal
224,negro,longitudinal
224,students,longitudinal
224,school,longitudinal
224,predominantly,longitudinal
224,negro,longitudinal
224,law,longitudinal
224,schools,longitudinal
225,average,longitudinal
225,negro,longitudinal
225,students,longitudinal
225,school,longitudinal
225,assoc,longitudinal
225,law,longitudinal
225,schools,longitudinal
225,supra,longitudinal
225,note,longitudinal
225,imposition,longitudinal
225,requirement,longitudinal
226,professional,longitudinal
226,schools,longitudinal
226,forgo,longitudinal
226,consideration,longitudinal
226,race,longitudinal
226,admissions,longitudinal
226,decisions,longitudinal
226,result,longitudinal
226,substantially,longitudinal
226,white,longitudinal
226,law,longitudinal
226,schools,longitudinal
226,deans,longitudinal
227,university,longitudinal
227,california,longitudinal
227,law,longitudinal
227,schools,longitudinal
227,amicus,longitudinal
227,regents,longitudinal
227,univ,longitudinal
227,california,longitudinal
227,bakke,longitudinal
227,kurland,longitudinal
227,casper,longitudinal
227,supra,longitudinal
227,note,longitudinal
227,anticipated,longitudinal
228,consequences,longitudinal
228,declaring,longitudinal
228,special,longitudinal
228,admissions,longitudinal
228,programs,longitudinal
228,unconstitutional,longitudinal
228,decline,longitudinal
228,vanishing,longitudinal
228,minority,longitudinal
228,students,longitudinal
230,vi,longitudinal
230,historical,longitudinal
230,introduction,longitudinal
231,historical,longitudinal
231,context,longitudinal
231,motivated,longitudinal
231,development,longitudinal
231,studies,longitudinal
231,inform,longitudinal
231,debate,longitudinal
232,minority,longitudinal
232,lawyers,longitudinal
232,color,longitudinal
232,law,longitudinal
232,schools,longitudinal
232,producing,longitudinal
232,study,longitudinal
232,issued,longitudinal
234,cooperative,longitudinal
234,effort,longitudinal
234,aba,longitudinal
234,lsac,longitudinal
234,initial,longitudinal
234,effort,longitudinal
234,produced,longitudinal
234,evidence,longitudinal
236,law,longitudinal
236,school,longitudinal
236,academic,longitudinal
236,attrition,longitudinal
236,substantially,longitudinal
236,reported,longitudinal
236,affirmative,longitudinal
236,action,longitudinal
236,critics,longitudinal
237,accurate,longitudinal
237,bar,longitudinal
237,passage,longitudinal
237,data,longitudinal
237,formidable,longitudinal
237,research,longitudinal
237,challenge,longitudinal
237,majority,longitudinal
238,boards,longitudinal
238,bar,longitudinal
238,examiners,longitudinal
238,supreme,longitudinal
238,courts,longitudinal
238,release,longitudinal
238,confidential,longitudinal
238,bar,longitudinal
238,passage,longitudinal
239,information,longitudinal
239,outsiders,longitudinal
239,academicians,longitudinal
239,claimed,longitudinal
239,information,longitudinal
240,collection,longitudinal
240,statistical,longitudinal
240,analysis,longitudinal
240,information,longitudinal
240,separate,longitudinal
240,jurisdictions,longitudinal
240,data,longitudinal
241,require,longitudinal
241,substantial,longitudinal
241,financial,longitudinal
241,resources,longitudinal
241,exceptional,longitudinal
241,scientific,longitudinal
241,knowledge,longitudinal
241,skill,longitudinal
242,experience,longitudinal
242,obtain,longitudinal
242,scientifically,longitudinal
242,valid,longitudinal
242,information,longitudinal
242,minority,longitudinal
242,bar,longitudinal
242,performance,longitudinal
242,nationwide,longitudinal
243,remained,longitudinal
243,central,longitudinal
243,unanswered,longitudinal
243,question,longitudinal
243,majority,longitudinal
243,minority,longitudinal
243,law,longitudinal
244,graduates,longitudinal
244,claimed,longitudinal
244,affirmative,longitudinal
244,action,longitudinal
244,critics,longitudinal
244,failed,longitudinal
244,gain,longitudinal
244,admission,longitudinal
244,bar,longitudinal
245,people,longitudinal
245,continued,longitudinal
245,claim,longitudinal
245,attrition,longitudinal
245,rate,longitudinal
245,minority,longitudinal
245,law,longitudinal
245,students,longitudinal
246,exceptionally,longitudinal
246,level,longitudinal
246,data,longitudinal
246,counter,longitudinal
246,forceful,longitudinal
246,potentially,longitudinal
246,devastating,longitudinal
247,unsubstantiated,longitudinal
247,assertions,longitudinal
247,affirmative,longitudinal
247,action,longitudinal
247,supporters,longitudinal
247,accurate,longitudinal
247,scientific,longitudinal
247,bar,longitudinal
248,passage,longitudinal
248,information,longitudinal
248,prove,longitudinal
248,claim,longitudinal
248,special,longitudinal
248,admittees,longitudinal
248,graduating,longitudinal
248,law,longitudinal
248,school,longitudinal
248,passing,longitudinal
249,bar,longitudinal
249,examination,longitudinal
249,significant,longitudinal
249,increasingly,longitudinal
249,critical,longitudinal
250,newly,longitudinal
250,formed,longitudinal
250,minority,longitudinal
250,affairs,longitudinal
250,committee,longitudinal
250,lsac,longitudinal
250,chaired,longitudinal
250,dean,longitudinal
250,james,longitudinal
251,texas,longitudinal
251,southern,longitudinal
251,university,longitudinal
251,thurgood,longitudinal
251,marshall,longitudinal
251,school,longitudinal
251,law,longitudinal
251,topic,longitudinal
251,priority,longitudinal
251,agenda,longitudinal
252,recommended,longitudinal
252,funding,longitudinal
252,national,longitudinal
252,bar,longitudinal
252,passage,longitudinal
252,study,longitudinal
252,lsac,longitudinal
252,board,longitudinal
252,trustees,longitudinal
252,agreed,longitudinal
252,fund,longitudinal
253,study,longitudinal
253,recommended,longitudinal
253,minority,longitudinal
253,affairs,longitudinal
253,committee,longitudinal
254,rest,longitudinal
254,history,longitudinal
254,longitudinal,longitudinal
254,study,longitudinal
254,undertaken,longitudinal
254,lsac,longitudinal
254,dr,longitudinal
254,linda,longitudinal
254,wightman,longitudinal
254,lsac,longitudinal
255,vice,longitudinal
255,president,longitudinal
255,test,longitudinal
255,development,longitudinal
255,research,longitudinal
255,principal,longitudinal
255,investigator,longitudinal
255,class,longitudinal
255,scheduled,longitudinal
255,enter,longitudinal
256,aba,longitudinal
256,approved,longitudinal
256,law,longitudinal
256,schools,longitudinal
256,fall,longitudinal
256,selected,longitudinal
256,study,longitudinal
256,oversight,longitudinal
256,study,longitudinal
257,assigned,longitudinal
257,lsac’s,longitudinal
257,test,longitudinal
257,development,longitudinal
257,research,longitudinal
257,committee,longitudinal
257,minority,longitudinal
257,affairs,longitudinal
257,committee,longitudinal
257,costs,longitudinal
258,covered,longitudinal
258,lsac’s,longitudinal
258,research,longitudinal
258,minority,longitudinal
258,funds,longitudinal
258,bar,longitudinal
258,passage,longitudinal
258,study,longitudinal
259,formed,longitudinal
259,advice,longitudinal
259,dr,longitudinal
259,wightman,longitudinal
259,developing,longitudinal
259,study,longitudinal
259,professor,longitudinal
259,david,longitudinal
259,hill,longitudinal
259,university,longitudinal
260,colorado,longitudinal
260,school,longitudinal
260,law,longitudinal
260,chairperson,longitudinal
260,minority,longitudinal
260,affairs,longitudinal
260,committee,longitudinal
260,appointed,longitudinal
260,chairperson,longitudinal
261,included,longitudinal
261,supreme,longitudinal
261,court,longitudinal
261,justices,longitudinal
261,law,longitudinal
261,school,longitudinal
261,professors,longitudinal
261,bar,longitudinal
262,examiners,longitudinal
262,objective,longitudinal
262,led,longitudinal
262,effort,longitudinal
262,gain,longitudinal
262,lsac,longitudinal
262,approval,longitudinal
262,support,longitudinal
262,bar,longitudinal
262,passage,longitudinal
263,study,longitudinal
263,simple,longitudinal
263,unequivocal,longitudinal
263,accurate,longitudinal
263,scientifically,longitudinal
263,valid,longitudinal
263,answers,longitudinal
263,questions,longitudinal
264,minority,longitudinal
264,students,longitudinal
264,performed,longitudinal
264,law,longitudinal
264,school,longitudinal
264,bar,longitudinal
264,examination,longitudinal
264,questions,longitudinal
265,answered,longitudinal
265,honestly,longitudinal
265,unequivocally,longitudinal
265,answer,longitudinal
265,negative,longitudinal
265,additional,longitudinal
266,achieve,longitudinal
266,goal,longitudinal
266,diverse,longitudinal
266,legal,longitudinal
266,profession,longitudinal
267,serving,longitudinal
267,multi,longitudinal
267,ethnic,longitudinal
267,society,longitudinal
267,positive,longitudinal
267,critics,longitudinal
267,affirmative,longitudinal
267,action,longitudinal
267,asserted,longitudinal
267,special,longitudinal
268,admission,longitudinal
268,programs,longitudinal
268,dismantled,longitudinal
268,students,longitudinal
268,admitted,longitudinal
268,programs,longitudinal
268,gain,longitudinal
269,entry,longitudinal
269,legal,longitudinal
269,profession,longitudinal
269,significant,longitudinal
269,refuted,longitudinal
269,valid,longitudinal
269,scientific,longitudinal
269,evidence,longitudinal
270,law,longitudinal
270,school,longitudinal
